member,segment,priority,churn_risk,risk_band,value_band,clv,fwd_value,recency,flights_total,flights_6m,momentum,tenure_months,redeem_rate,Loyalty Card,Province,City
408468,New Climbers,P3,0.5682,Medium,Standard,4297.19,1855.0,2.0,12,12,12.0,7,0.0,Star,British Columbia,Vancouver
532378,Core Frequent Flyers,P3,0.1372,Low,Standard,4299.84,3710.0,0.0,42,16,1.4286,39,0.0095,Star,British Columbia,Vancouver
756496,Cooling Veterans,P3,0.3332,Medium,Standard,4303.64,2870.0,2.0,39,4,-0.5833,75,0.0452,Star,British Columbia,West Vancouver
140750,Core Frequent Flyers,P3,0.1917,Low,Standard,4311.42,3485.0,1.0,35,12,0.1818,51,0.0357,Star,Newfoundland,St. John's
584173,Cooling Veterans,P3,0.1185,Low,Standard,4312.77,3802.0,3.0,48,6,-0.3,61,0.0054,Star,British Columbia,Victoria
855721,Cooling Veterans,P3,0.1682,Low,Standard,4312.87,3588.0,2.0,31,5,-0.5,57,0.0333,Star,Ontario,Toronto
456554,Core Frequent Flyers,P3,0.3112,Medium,Standard,4315.79,2973.0,0.0,33,14,0.25,16,0.0247,Star,Quebec,Montreal
474383,Cooling Veterans,P2,0.9419,High,Standard,4318.09,251.0,21.0,4,0,0.0,21,0.0687,Star,British Columbia,Vancouver
892994,Core Frequent Flyers,P3,0.2059,Low,Standard,4318.09,3429.0,0.0,48,15,0.4545,43,0.0337,Star,Ontario,Toronto
273552,Core Frequent Flyers,P3,0.2017,Low,Standard,4325.49,3453.0,0.0,23,9,0.1111,16,0.0,Star,Ontario,Thunder Bay
863626,Core Frequent Flyers,P3,0.1625,Low,Standard,4328.37,3625.0,0.0,23,8,0.2857,65,0.0,Star,Manitoba,Winnipeg
314250,Core Frequent Flyers,P3,0.1848,Low,Standard,4328.86,3529.0,0.0,35,14,0.5,19,0.0221,Star,Manitoba,Winnipeg
476497,Core Frequent Flyers,P3,0.1798,Low,Standard,4330.39,3552.0,1.0,30,4,-0.6875,23,0.0122,Star,Ontario,Toronto
682979,Core Frequent Flyers,P3,0.3449,Medium,Standard,4330.39,2837.0,0.0,69,15,0.0,54,0.0155,Star,Ontario,Toronto
909476,Core Frequent Flyers,P3,0.2522,Low,Standard,4330.39,3238.0,1.0,35,10,0.5714,20,0.0525,Star,Ontario,Toronto
512897,Core Frequent Flyers,P3,0.2065,Low,Standard,4334.06,3439.0,0.0,33,10,0.2222,20,0.0176,Star,Newfoundland,St. John's
537795,Core Frequent Flyers,P3,0.3118,Medium,Standard,4334.06,2983.0,0.0,52,14,0.875,53,0.0133,Star,Ontario,Kingston
700276,Core Frequent Flyers,P3,0.1087,Low,Standard,4334.06,3863.0,0.0,48,11,-0.2941,32,0.0207,Star,Alberta,Calgary
708271,Core Frequent Flyers,P3,0.3732,Medium,Standard,4334.06,2717.0,0.0,49,15,0.3333,19,0.0,Star,Quebec,Quebec City
645147,Core Frequent Flyers,P3,0.1232,Low,Standard,4340.09,3805.0,0.0,39,3,-0.6,50,0.0186,Star,British Columbia,Vancouver
704074,Cooling Veterans,P3,0.2415,Low,Standard,4340.09,3292.0,3.0,20,3,-0.6,71,0.0402,Star,Ontario,Toronto
978654,Core Frequent Flyers,P3,0.2088,Low,Standard,4340.86,3435.0,0.0,35,12,0.625,55,0.0276,Star,Quebec,Montreal
227015,Core Frequent Flyers,P3,0.3323,Medium,Standard,4341.36,2899.0,1.0,32,8,0.125,73,0.0095,Star,Ontario,Thunder Bay
165596,Core Frequent Flyers,P3,0.341,Medium,Standard,4344.52,2863.0,0.0,45,15,0.0667,33,0.0315,Star,British Columbia,Victoria
819592,Core Frequent Flyers,P3,0.2141,Low,Standard,4344.99,3415.0,1.0,31,7,-0.1111,51,0.0216,Star,Quebec,Montreal
847559,Core Frequent Flyers,P3,0.1818,Low,Standard,4344.99,3555.0,0.0,56,14,0.0,23,0.0068,Star,British Columbia,Victoria
523288,Core Frequent Flyers,P3,0.2995,Low,Standard,4347.16,3045.0,0.0,39,9,0.0,79,0.0225,Star,Ontario,Ottawa
969318,Core Frequent Flyers,P3,0.0996,Low,Standard,4347.59,3915.0,0.0,76,17,-0.25,65,0.0092,Star,Ontario,Toronto
370990,Core Frequent Flyers,P3,0.1862,Low,Standard,4349.31,3539.0,0.0,47,16,1.8333,71,0.0097,Star,British Columbia,Vancouver
433946,Core Frequent Flyers,P3,0.2091,Low,Standard,4349.31,3440.0,0.0,41,11,0.0,39,0.0185,Star,Ontario,Trenton
263822,Core Frequent Flyers,P3,0.1881,Low,Standard,4351.55,3533.0,0.0,20,6,-0.4167,15,0.0174,Star,British Columbia,Kelowna
387650,Core Frequent Flyers,P3,0.2593,Low,Standard,4354.4,3225.0,1.0,32,6,1.3333,34,0.0239,Star,British Columbia,Vancouver
768030,Core Frequent Flyers,P3,0.2284,Low,Standard,4354.4,3360.0,1.0,30,7,-0.3846,19,0.0273,Star,Ontario,Toronto
398305,Core Frequent Flyers,P3,0.0804,Low,Standard,5009.6,4607.0,0.0,65,49,1.9412,9,0.005,Aurora,Quebec,Hull
304643,Core Frequent Flyers,P3,0.3146,Medium,Standard,4359.74,2988.0,1.0,47,14,2.0,28,0.0205,Star,Ontario,Ottawa
502745,Core Frequent Flyers,P3,0.0835,Low,Standard,5131.36,4703.0,0.0,52,25,-0.0714,9,0.0,Aurora,Quebec,Hull
683909,New Climbers,P3,0.0416,Low,Standard,5139.56,4926.0,2.0,35,34,16.5,10,0.007,Aurora,Quebec,Montreal
600063,Core Frequent Flyers,P3,0.1424,Low,Standard,4362.93,3741.0,0.0,46,11,1.0,67,0.0058,Star,British Columbia,Vancouver
846119,Core Frequent Flyers,P3,0.1538,Low,Standard,4363.2,3692.0,0.0,25,2,-0.7692,21,0.022,Star,British Columbia,Victoria
257391,Cooling Veterans,P3,0.3278,Medium,Standard,4364.31,2934.0,2.0,36,17,2.0,41,0.0307,Star,British Columbia,West Vancouver
935068,Core Frequent Flyers,P3,0.1357,Low,Standard,4369.6,3777.0,1.0,49,17,1.5714,77,0.0,Star,New Brunswick,Fredericton
628180,Core Frequent Flyers,P3,0.2431,Low,Standard,4369.7,3307.0,0.0,35,16,3.25,45,0.0197,Star,Quebec,Hull
415090,Core Frequent Flyers,P3,0.0727,Low,Standard,5150.42,4776.0,0.0,30,20,0.9091,8,0.0115,Aurora,Quebec,Montreal
646022,Core Frequent Flyers,P3,0.1758,Low,Standard,4374.04,3605.0,0.0,43,12,0.1818,72,0.0064,Star,British Columbia,Vancouver
245575,Cooling Veterans,P3,0.1929,Low,Standard,4376.36,3532.0,4.0,15,3,-0.4286,22,0.0819,Star,Newfoundland,St. John's
245604,Core Frequent Flyers,P3,0.1578,Low,Standard,4379.77,3689.0,0.0,45,13,0.1667,50,0.0328,Star,British Columbia,Vancouver
649054,Core Frequent Flyers,P3,0.109,Low,Standard,4379.77,3903.0,0.0,37,6,-0.5333,48,0.0,Star,Ontario,Toronto
496387,Cooling Veterans,P3,0.2101,Low,Standard,4379.93,3460.0,4.0,22,3,-0.2,61,0.0578,Star,British Columbia,Whistler
928294,Core Frequent Flyers,P3,0.2029,Low,Standard,4383.15,3494.0,1.0,40,12,-0.2353,28,0.0,Star,Nova Scotia,Halifax
265317,Core Frequent Flyers,P3,0.2039,Low,Standard,4383.75,3490.0,1.0,41,18,1.7143,69,0.0144,Star,British Columbia,Vancouver
765127,Core Frequent Flyers,P3,0.2332,Low,Standard,4384.85,3362.0,0.0,21,5,0.2,42,0.0311,Star,British Columbia,Vancouver
485330,Core Frequent Flyers,P3,0.0564,Low,Standard,5292.2,4993.0,0.0,47,27,0.3333,10,0.0108,Aurora,Quebec,Quebec City
130953,Core Frequent Flyers,P3,0.2247,Low,Standard,4386.28,3400.0,0.0,45,8,-0.3077,35,0.0272,Star,Ontario,Toronto
241144,Core Frequent Flyers,P3,0.2483,Low,Standard,4386.28,3297.0,0.0,49,13,0.2727,48,0.0128,Star,British Columbia,Vancouver
753130,New Climbers,P2,0.7478,High,Standard,4386.28,1106.0,1.0,4,4,4.0,4,0.0,Star,Ontario,Toronto
962267,Core Frequent Flyers,P3,0.2084,Low,Standard,4386.28,3472.0,0.0,18,8,0.2857,13,0.031,Star,Ontario,Ottawa
401722,Core Frequent Flyers,P3,0.164,Low,Standard,4389.95,3670.0,0.0,39,14,1.1429,49,0.0305,Star,Newfoundland,St. John's
994993,Core Frequent Flyers,P3,0.1673,Low,Standard,4395.89,3661.0,0.0,39,6,-0.4615,32,0.035,Star,British Columbia,Vancouver
275694,Core Frequent Flyers,P3,0.0933,Low,Standard,5340.54,4842.0,0.0,60,47,2.4286,9,0.009,Aurora,Quebec,Montreal
693196,Core Frequent Flyers,P3,0.1429,Low,Standard,4407.77,3778.0,0.0,47,13,0.0,20,0.0086,Star,Quebec,Montreal
712248,Cooling Veterans,P3,0.1928,Low,Standard,4407.97,3558.0,2.0,25,6,-0.2222,58,0.0433,Star,Quebec,Montreal
441423,Core Frequent Flyers,P3,0.1393,Low,Standard,4413.29,3798.0,0.0,33,4,-0.6429,37,0.022,Star,Saskatchewan,Regina
901775,Core Frequent Flyers,P3,0.1811,Low,Standard,4414.58,3615.0,0.0,45,11,0.7143,39,0.0195,Star,Ontario,Sudbury
807058,New Climbers,P2,0.7533,High,Standard,4420.25,1091.0,1.0,3,3,3.0,2,0.0,Star,Quebec,Montreal
218425,Core Frequent Flyers,P3,0.2028,Low,Standard,4422.41,3526.0,0.0,48,11,-0.1429,60,0.023,Star,British Columbia,Vancouver
938323,Core Frequent Flyers,P3,0.1725,Low,Standard,4422.41,3660.0,0.0,43,13,0.75,41,0.0177,Star,Ontario,Toronto
638732,Core Frequent Flyers,P3,0.1968,Low,Standard,4422.62,3552.0,1.0,44,7,-0.3333,48,0.0195,Star,Ontario,Sudbury
583601,New Climbers,P2,0.6312,High,Standard,4422.88,1631.0,0.0,6,6,6.0,4,0.0,Star,New Brunswick,Fredericton
895185,Core Frequent Flyers,P3,0.2347,Low,Standard,4423.69,3385.0,0.0,45,12,0.1818,25,0.0,Star,British Columbia,West Vancouver
641869,Core Frequent Flyers,P3,0.1555,Low,Standard,4424.58,3737.0,1.0,43,8,-0.1818,46,0.019,Star,Manitoba,Winnipeg
529733,New Climbers,P2,0.7524,High,Standard,4426.1,1096.0,1.0,6,6,6.0,7,0.0,Star,New Brunswick,Moncton
377029,Core Frequent Flyers,P3,0.1623,Low,Standard,4428.03,3710.0,0.0,22,2,-0.6667,62,0.0146,Star,Ontario,Ottawa
638602,Core Frequent Flyers,P3,0.2726,Low,Standard,4428.03,3221.0,0.0,39,12,0.4444,36,0.0232,Star,Ontario,Toronto
373501,Core Frequent Flyers,P3,0.2636,Low,Standard,4428.63,3261.0,0.0,33,12,0.0,17,0.0085,Star,New Brunswick,Fredericton
580628,Sleeping Enrollees,P2,0.9802,High,Standard,4429.19,88.0,99.0,0,0,0.0,79,0.0,Star,British Columbia,Vancouver
948658,Cooling Veterans,P3,0.2795,Low,Standard,4429.19,3191.0,2.0,15,7,-0.1111,14,0.0413,Star,Ontario,Toronto
521176,Core Frequent Flyers,P3,0.2418,Low,Standard,4433.69,3362.0,0.0,36,10,0.375,50,0.0204,Star,Quebec,Hull
907544,Cooling Veterans,P3,0.4394,Medium,Standard,4433.97,2486.0,2.0,31,10,0.1,62,0.0566,Star,Ontario,Toronto
597228,Core Frequent Flyers,P3,0.2208,Low,Standard,4434.41,3455.0,0.0,39,11,2.0,33,0.019,Star,Ontario,Toronto
351389,Core Frequent Flyers,P3,0.1465,Low,Standard,4436.81,3787.0,0.0,40,13,0.1667,60,0.0059,Star,Ontario,Toronto
533742,Core Frequent Flyers,P3,0.2577,Low,Standard,4437.84,3294.0,1.0,29,5,-0.1429,79,0.0297,Star,Ontario,Thunder Bay
916131,Core Frequent Flyers,P3,0.2017,Low,Standard,4439.68,3544.0,0.0,31,7,1.0,51,0.0361,Star,British Columbia,West Vancouver
178036,Core Frequent Flyers,P3,0.2579,Low,Standard,4443.74,3298.0,0.0,36,11,0.0909,36,0.0103,Star,Ontario,Toronto
601167,Core Frequent Flyers,P3,0.2187,Low,Standard,4446.74,3474.0,0.0,37,10,0.0,41,0.0,Star,Ontario,Toronto
821705,Sleeping Enrollees,P2,0.9802,High,Standard,4447.42,88.0,99.0,0,0,0.0,74,0.0,Star,Quebec,Montreal
662521,Core Frequent Flyers,P3,0.1563,Low,Standard,4448.64,3753.0,0.0,41,9,0.6667,71,0.0324,Star,Manitoba,Winnipeg
191558,Cooling Veterans,P3,0.24,Low,Standard,4455.52,3386.0,2.0,19,10,0.1,15,0.0807,Star,British Columbia,Whistler
803084,New Climbers,P2,0.6792,High,Standard,4457.94,1430.0,0.0,7,7,7.0,6,0.0,Star,British Columbia,Vancouver
100644,Core Frequent Flyers,P3,0.153,Low,Standard,4458.11,3776.0,1.0,29,7,0.6,41,0.0496,Star,Alberta,Peace River
220564,Core Frequent Flyers,P3,0.0697,Low,Standard,4458.11,4147.0,0.0,40,11,-0.1429,54,0.0117,Star,Ontario,Toronto
753987,Core Frequent Flyers,P3,0.0734,Low,Standard,4458.11,4131.0,0.0,43,15,0.7778,75,0.0151,Star,Ontario,Toronto
858814,Sleeping Enrollees,P3,0.0629,Low,Standard,4458.11,4177.0,99.0,0,0,0.0,0,0.0,Star,Ontario,Toronto
680565,Core Frequent Flyers,P3,0.1954,Low,Standard,4462.45,3590.0,0.0,35,8,0.2857,66,0.0265,Star,Quebec,Montreal
268958,Core Frequent Flyers,P3,0.1945,Low,Standard,4463.0,3595.0,0.0,38,9,0.4286,76,0.0213,Star,British Columbia,Vancouver
496482,New Climbers,P2,0.7451,High,Standard,4463.0,1138.0,1.0,7,7,7.0,7,0.0,Star,British Columbia,Vancouver
464137,Core Frequent Flyers,P3,0.2289,Low,Standard,4466.98,3444.0,0.0,43,14,1.1429,57,0.0316,Star,British Columbia,Victoria
958800,Cooling Veterans,P3,0.2025,Low,Standard,4467.71,3563.0,2.0,22,4,0.0,19,0.0,Star,New Brunswick,Moncton
691520,Core Frequent Flyers,P3,0.1346,Low,Standard,4468.51,3867.0,0.0,39,8,0.125,46,0.0286,Star,Ontario,Toronto
611051,Core Frequent Flyers,P3,0.2784,Low,Standard,4470.18,3226.0,0.0,31,11,1.0,33,0.0319,Star,Ontario,Kingston
151183,Core Frequent Flyers,P3,0.1702,Low,Standard,4471.78,3711.0,0.0,45,13,0.4,64,0.0177,Star,Alberta,Edmonton
633135,Core Frequent Flyers,P3,0.1309,Low,Standard,4473.88,3888.0,0.0,32,10,0.5714,53,0.0099,Star,British Columbia,Whistler
487027,New Climbers,P3,0.5794,Medium,Standard,4475.05,1882.0,1.0,1,1,1.0,2,0.0,Star,Ontario,Trenton
830071,New Climbers,P2,0.6573,High,Standard,4475.16,1534.0,0.0,8,8,8.0,4,0.0,Star,Quebec,Montreal
905469,New Climbers,P3,0.499,Medium,Standard,4475.16,2242.0,1.0,3,3,3.0,2,0.0,Star,Manitoba,Winnipeg
811139,Core Frequent Flyers,P3,0.1803,Low,Standard,4475.42,3669.0,0.0,35,8,0.5,30,0.0,Star,Ontario,Toronto
586891,Core Frequent Flyers,P3,0.3488,Medium,Standard,4481.39,2918.0,0.0,28,9,2.3333,29,0.0096,Star,British Columbia,West Vancouver
660197,Core Frequent Flyers,P3,0.2101,Low,Standard,4482.02,3540.0,1.0,36,12,0.625,42,0.0163,Star,Yukon,Whitehorse
898788,Cooling Veterans,P3,0.1337,Low,Standard,4483.84,3884.0,3.0,35,10,0.8333,68,0.0156,Star,British Columbia,Vancouver
411365,New Climbers,P2,0.7239,High,Standard,4488.13,1239.0,1.0,2,2,2.0,3,0.0,Star,Ontario,Kingston
184976,Core Frequent Flyers,P3,0.3726,Medium,Standard,4490.55,2817.0,0.0,59,15,0.0,37,0.0365,Star,Quebec,Tremblant
952629,Core Frequent Flyers,P3,0.1328,Low,Standard,4490.6,3894.0,0.0,39,12,0.4444,47,0.0108,Star,Ontario,Toronto
962055,Sleeping Enrollees,P2,0.9802,High,Standard,4490.6,89.0,99.0,0,0,0.0,78,0.0,Star,British Columbia,Vancouver
951226,Core Frequent Flyers,P3,0.1545,Low,Standard,4492.23,3798.0,1.0,41,10,0.2222,76,0.0125,Star,Manitoba,Winnipeg
478431,Core Frequent Flyers,P3,0.0945,Low,Standard,4499.49,4074.0,0.0,32,9,-0.3333,19,0.0109,Star,Ontario,Toronto
153261,Core Frequent Flyers,P3,0.1925,Low,Standard,4502.41,3636.0,0.0,48,17,0.6364,24,0.0219,Star,New Brunswick,Fredericton
441724,Core Frequent Flyers,P3,0.1305,Low,Standard,4502.68,3915.0,0.0,34,15,3.0,72,0.059,Star,Ontario,Toronto
103359,Core Frequent Flyers,P3,0.2219,Low,Standard,4502.87,3504.0,0.0,53,21,0.4667,33,0.0069,Star,British Columbia,Vancouver
634916,Core Frequent Flyers,P3,0.2736,Low,Standard,4504.16,3272.0,0.0,27,8,0.5,19,0.0,Star,Saskatchewan,Regina
415077,New Climbers,P3,0.1996,Low,Standard,4505.4,3606.0,0.0,23,11,11.0,77,0.019,Star,Ontario,Toronto
556622,Core Frequent Flyers,P3,0.1662,Low,Standard,4505.85,3757.0,0.0,38,17,8.0,63,0.0318,Star,British Columbia,West Vancouver
160250,Core Frequent Flyers,P3,0.1299,Low,Standard,4506.49,3921.0,1.0,45,8,-0.1818,74,0.0112,Star,Quebec,Montreal
118418,Core Frequent Flyers,P3,0.1007,Low,Standard,5442.74,4895.0,0.0,79,55,1.24,9,0.0023,Aurora,Quebec,Quebec City
356980,Core Frequent Flyers,P3,0.1513,Low,Standard,4510.19,3828.0,1.0,29,10,0.8333,77,0.0,Star,Ontario,Toronto
617916,Core Frequent Flyers,P3,0.2752,Low,Standard,4510.19,3269.0,0.0,37,14,1.5,28,0.0054,Star,British Columbia,Vancouver
125996,Cooling Veterans,P3,0.1228,Low,Standard,4512.2,3958.0,2.0,31,9,0.25,61,0.0213,Star,British Columbia,Vancouver
135977,Core Frequent Flyers,P3,0.2426,Low,Standard,4514.25,3419.0,0.0,29,10,1.2,27,0.0202,Star,Manitoba,Winnipeg
948053,Core Frequent Flyers,P3,0.1609,Low,Standard,4514.25,3788.0,0.0,48,17,0.0588,69,0.015,Star,Quebec,Montreal
165138,Core Frequent Flyers,P3,0.2382,Low,Standard,4516.81,3441.0,0.0,33,12,0.4444,31,0.0061,Star,New Brunswick,Fredericton
207047,New Climbers,P3,0.5208,Medium,Standard,4518.78,2165.0,1.0,7,7,7.0,7,0.0417,Star,Quebec,Quebec City
276152,Core Frequent Flyers,P3,0.2323,Low,Standard,4520.34,3470.0,0.0,37,9,0.1111,40,0.0421,Star,Ontario,Kingston
780728,Core Frequent Flyers,P3,0.1994,Low,Standard,4520.34,3619.0,0.0,45,11,0.0,23,0.0064,Star,Yukon,Whitehorse
389995,New Climbers,P3,0.2071,Low,Standard,4522.88,3586.0,1.0,28,7,7.0,68,0.0436,Star,British Columbia,Vancouver
682288,Core Frequent Flyers,P3,0.1838,Low,Standard,4524.64,3693.0,0.0,30,6,0.4,76,0.0076,Star,New Brunswick,Fredericton
271432,New Climbers,P3,0.3622,Medium,Standard,4526.13,2887.0,0.0,21,18,8.5,13,0.0419,Star,British Columbia,Vancouver
267951,Core Frequent Flyers,P3,0.191,Low,Standard,4526.61,3662.0,0.0,38,6,-0.3636,48,0.0079,Star,Quebec,Montreal
742886,Core Frequent Flyers,P3,0.2009,Low,Standard,4528.5,3619.0,0.0,36,14,2.0,44,0.0217,Star,Ontario,Toronto
259170,New Climbers,P2,0.7493,High,Standard,4529.11,1135.0,0.0,6,6,6.0,4,0.0,Star,British Columbia,Vancouver
379716,Core Frequent Flyers,P3,0.2202,Low,Standard,4529.11,3532.0,1.0,54,15,0.6,39,0.0171,Star,Ontario,Toronto
955633,Cooling Veterans,P3,0.1554,Low,Standard,4531.37,3827.0,2.0,32,5,-0.25,53,0.0225,Star,British Columbia,West Vancouver
902690,Core Frequent Flyers,P3,0.2333,Low,Standard,4538.12,3479.0,1.0,31,11,0.3333,58,0.029,Star,Ontario,Ottawa
406373,Core Frequent Flyers,P3,0.1698,Low,Standard,4540.99,3770.0,1.0,44,12,-0.0714,23,0.0244,Star,Quebec,Montreal
186246,Core Frequent Flyers,P3,0.1326,Low,Standard,4541.26,3939.0,0.0,25,9,0.6667,17,0.0172,Star,New Brunswick,Fredericton
467580,New Climbers,P3,0.3428,Medium,Standard,4547.16,2988.0,0.0,5,5,5.0,1,0.0,Star,Ontario,Toronto
492757,Core Frequent Flyers,P3,0.159,Low,Standard,4547.32,3824.0,0.0,43,15,0.4545,62,0.0063,Star,Ontario,Thunder Bay
728655,Core Frequent Flyers,P3,0.1808,Low,Standard,4548.29,3726.0,2.0,45,9,0.0,58,0.0239,Star,British Columbia,West Vancouver
437407,Cooling Veterans,P3,0.2027,Low,Standard,4549.08,3627.0,2.0,34,9,0.1111,22,0.0098,Star,British Columbia,Vancouver
436975,Core Frequent Flyers,P3,0.0953,Low,Standard,4550.86,4117.0,0.0,28,2,-0.7,41,0.0248,Star,British Columbia,Dawson Creek
126097,Core Frequent Flyers,P3,0.143,Low,Standard,4551.06,3900.0,0.0,48,16,1.8333,44,0.0514,Star,Ontario,Toronto
779046,Core Frequent Flyers,P3,0.1709,Low,Standard,4551.06,3773.0,0.0,41,15,0.6,32,0.0284,Star,British Columbia,Vancouver
638618,Core Frequent Flyers,P3,0.2044,Low,Standard,4553.81,3623.0,0.0,35,10,0.1,52,0.0,Star,Ontario,Toronto
627893,Core Frequent Flyers,P3,0.2335,Low,Standard,4554.91,3491.0,1.0,36,16,1.125,44,0.0083,Star,Quebec,Montreal
831780,New Climbers,P2,0.7299,High,Standard,4556.59,1231.0,0.0,8,8,8.0,6,0.0659,Star,British Columbia,Dawson Creek
444092,Core Frequent Flyers,P3,0.1385,Low,Standard,4558.5,3927.0,1.0,86,28,0.45,30,0.008,Star,British Columbia,Vancouver
975614,Core Frequent Flyers,P3,0.2535,Low,Standard,4558.97,3403.0,0.0,45,12,-0.1333,49,0.0059,Star,Quebec,Tremblant
269960,Core Frequent Flyers,P3,0.2224,Low,Standard,4563.86,3549.0,0.0,50,19,0.6667,52,0.0165,Star,Ontario,Ottawa
519726,Core Frequent Flyers,P3,0.1741,Low,Standard,4566.12,3771.0,0.0,21,9,0.6667,17,0.0094,Star,Ontario,Kingston
327530,Core Frequent Flyers,P3,0.1718,Low,Standard,4566.38,3782.0,1.0,28,5,-0.3333,22,0.0378,Star,British Columbia,Vancouver
511342,Core Frequent Flyers,P3,0.2784,Low,Standard,4566.38,3295.0,0.0,32,13,1.3333,25,0.0098,Star,Ontario,Toronto
298999,Core Frequent Flyers,P3,0.0428,Low,Standard,5498.94,5264.0,0.0,65,42,0.7917,8,0.0,Aurora,Quebec,Tremblant
254575,Core Frequent Flyers,P3,0.1154,Low,Standard,4572.04,4044.0,0.0,39,11,-0.0769,76,0.0259,Star,British Columbia,Whistler
301563,Core Frequent Flyers,P3,0.1327,Low,Standard,4582.65,3975.0,1.0,37,2,-0.8,28,0.009,Star,Quebec,Hull
613234,Core Frequent Flyers,P3,0.1559,Low,Standard,4582.69,3868.0,0.0,42,10,0.5714,76,0.0,Star,British Columbia,Vancouver
731160,Core Frequent Flyers,P3,0.1406,Low,Standard,4582.9,3939.0,0.0,33,7,0.3333,60,0.0343,Star,British Columbia,Whistler
194959,Core Frequent Flyers,P3,0.1903,Low,Standard,4590.81,3717.0,1.0,38,13,-0.125,50,0.0,Star,Ontario,Toronto
973951,Cooling Veterans,P3,0.1703,Low,Standard,4590.81,3809.0,4.0,36,5,-0.4545,56,0.0286,Star,British Columbia,Vancouver
770651,New Climbers,P2,0.6785,High,Standard,4594.29,1477.0,0.0,3,3,3.0,2,0.0,Star,Saskatchewan,Regina
910336,New Climbers,P2,0.6818,High,Standard,4595.04,1462.0,0.0,2,2,2.0,2,0.2297,Star,Ontario,Trenton
304601,Cooling Veterans,P3,0.1036,Low,Standard,4595.52,4120.0,3.0,34,7,0.1429,27,0.0188,Star,Prince Edward Island,Charlottetown
553412,Core Frequent Flyers,P3,0.1216,Low,Standard,4601.63,4042.0,0.0,43,16,1.125,63,0.0303,Star,Alberta,Edmonton
568484,Core Frequent Flyers,P3,0.1208,Low,Standard,4605.27,4049.0,0.0,41,10,0.1,44,0.0,Star,Ontario,Toronto
166911,Core Frequent Flyers,P3,0.1173,Low,Standard,4605.87,4066.0,0.0,38,11,0.7143,78,0.0295,Star,Ontario,Kingston
960555,Sleeping Enrollees,P2,0.9802,High,Standard,4607.24,91.0,99.0,0,0,0.0,72,0.0,Star,British Columbia,Dawson Creek
803747,Core Frequent Flyers,P3,0.2141,Low,Standard,4611.25,3624.0,0.0,31,15,1.0,17,0.0,Star,British Columbia,Vancouver
307166,Core Frequent Flyers,P3,0.1522,Low,Standard,4617.39,3915.0,1.0,51,9,0.1111,75,0.0212,Star,Quebec,Montreal
799857,Core Frequent Flyers,P3,0.1066,Low,Standard,4617.84,4126.0,0.0,32,10,1.75,74,0.0,Star,Ontario,Toronto
648648,Core Frequent Flyers,P3,0.215,Low,Standard,4619.45,3626.0,0.0,26,5,-0.3333,39,0.0114,Star,Ontario,London
301794,Core Frequent Flyers,P3,0.1873,Low,Standard,4620.39,3755.0,0.0,26,12,0.8571,79,0.0664,Star,British Columbia,Dawson Creek
286954,Core Frequent Flyers,P3,0.1896,Low,Standard,4623.62,3747.0,1.0,26,13,3.6667,70,0.018,Star,Quebec,Montreal
705262,Core Frequent Flyers,P3,0.2336,Low,Standard,4625.55,3545.0,0.0,35,15,-0.1579,15,0.0201,Star,Alberta,Edmonton
430221,New Climbers,P2,0.6355,High,Standard,4626.8,1687.0,0.0,2,2,2.0,2,0.0,Star,Manitoba,Winnipeg
695428,New Climbers,P3,0.0909,Low,Standard,4626.8,4206.0,0.0,20,11,1.4,13,0.0145,Star,British Columbia,Dawson Creek
772437,Cooling Veterans,P3,0.0938,Low,Standard,4626.8,4193.0,4.0,38,9,-0.0909,47,0.0104,Star,Alberta,Edmonton
834270,Core Frequent Flyers,P3,0.1754,Low,Standard,4626.8,3815.0,2.0,37,9,-0.1667,73,0.0358,Star,Ontario,Toronto
867840,Core Frequent Flyers,P3,0.0932,Low,Standard,4627.09,4196.0,0.0,20,14,1.1429,11,0.0,Star,Ontario,Ottawa
673934,Cooling Veterans,P3,0.19,Low,Standard,4629.0,3750.0,2.0,24,7,-0.2,75,0.0175,Star,Ontario,Toronto
355184,Cooling Veterans,P3,0.1009,Low,Standard,4629.97,4163.0,3.0,32,10,0.8333,60,0.0107,Star,Ontario,Ottawa
839295,Core Frequent Flyers,P3,0.1411,Low,Standard,4631.01,3977.0,0.0,23,5,0.0,65,0.0152,Star,British Columbia,Vancouver
920966,Core Frequent Flyers,P3,0.3215,Medium,Standard,4633.34,3144.0,0.0,43,14,0.0714,21,0.0367,Star,Ontario,Trenton
992072,Core Frequent Flyers,P3,0.1727,Low,Standard,4633.45,3833.0,1.0,51,16,0.1333,70,0.0082,Star,British Columbia,Vancouver
159233,Core Frequent Flyers,P3,0.2551,Low,Standard,4634.73,3452.0,0.0,14,5,0.0,18,0.0132,Star,Ontario,Sudbury
145480,Core Frequent Flyers,P3,0.148,Low,Standard,4636.55,3950.0,0.0,37,12,1.6,67,0.0085,Star,Nova Scotia,Halifax
371191,Core Frequent Flyers,P3,0.3092,Medium,Standard,4636.55,3203.0,1.0,40,13,0.4,24,0.0091,Star,Ontario,Ottawa
514552,Core Frequent Flyers,P3,0.1516,Low,Standard,4636.55,3934.0,0.0,26,7,0.6,68,0.0177,Star,Alberta,Edmonton
